Propiedade;Modalidade;MODALIDADE_EAD;Id_aluno;SEXO;NASCIMENTO;CIDADE;UF;CANAL_VENDAS;CURSO;DS_TURNO_INSCRICAO;DT_INSCRICAO;FL_MATRICULADO;VL_MENSALIDADE;DS_PRIM_CANAL_VENDAS
Propio;Escola  a Distancia;SEMI-PRESENCIAL;170;M;02/05/2001 00:00;JAÚ;SP;ESCOLA;ADMINISTRAÇÃO;NOTURNO;21/05/2020 00:00;0;65;ESCOLA
Propio;Escola  a Distancia;SEMI-PRESENCIAL;420;F;21/11/2001 00:00;CACHOEIRO DE ITAPEMIRIM;ES;ESCOLA;ADMINISTRAÇÃO;NOTURNO;22/05/2020 00:00;0;65;ESCOLA
Propio;Escola  a Distancia;SEMI-PRESENCIAL;761;M;25/06/2001 00:00;RIO BRANCO;AC;ESCOLA;ADMINISTRAÇÃO;NOTURNO;21/05/2020 00:00;0;65;ESCOLA
Propio;Escola  a Distancia;SEMI-PRESENCIAL;51;F;07/11/1995 00:00;PORTO ALEGRE;RS;ACAO EMPRESA;ADMINISTRAÇÃO;NOTURNO;21/05/2020 00:00;0;65;EMPRESA
Propio;Escola  a Distancia;SEMI-PRESENCIAL;316;M;10/12/2000 00:00;ITAPEVA;SP;ACAO EMPRESA;ADMINISTRAÇÃO;NOTURNO;21/05/2020 00:00;0;65;EMPRESA
Propio;Escola  a Distancia;SEMI-PRESENCIAL;354;F;05/06/1999 00:00;VALINHOS;SP;ACAO EMPRESA;ADMINISTRAÇÃO;NOTURNO;21/05/2020 00:00;0;65;EMPRESA
Propio;Escola  a Distancia;SEMI-PRESENCIAL;29;F;29/07/2002 00:00;ALVORADA;RS;ENEM;ADMINISTRAÇÃO;NOTURNO;21/05/2020 00:00;0;65;ENEM
Propio;Escola  a Distancia;SEMI-PRESENCIAL;77;M;02/01/2000 00:00;JABOATÃO DOS GUARARAPES;PE;ENEM;ADMINISTRAÇÃO;NOTURNO;22/05/2020 00:00;0;65;ENEM
Propio;Escola  a Distancia;SEMI-PRESENCIAL;166;F;15/03/2001 00:00;ALVORADA;RS;ENEM;ADMINISTRAÇÃO;NOTURNO;21/05/2020 00:00;0;65;ENEM
Propio;Escola  a Distancia;SEMI-PRESENCIAL;434;M;01/01/1996 00:00;CACHOEIRO DE ITAPEMIRIM;ES;ENEM;ADMINISTRAÇÃO;NOTURNO;22/05/2020 00:00;0;65;ENEM
Propio;Escola  a Distancia;SEMI-PRESENCIAL;436;F;09/06/2000 00:00;CACHOEIRO DE ITAPEMIRIM;ES;ENEM;ADMINISTRAÇÃO;NOTURNO;22/05/2020 00:00;0;65;ENEM
Propio;Escola  a Distancia;SEMI-PRESENCIAL;466;F;13/06/1990 00:00;CASCAVEL;PR;ENEM;ADMINISTRAÇÃO;NOTURNO;21/05/2020 00:00;0;65;ENEM
Propio;Escola  a Distancia;100% ONLINE;467;M;11/04/1996 00:00;NOVA LIMA;MG;ENEM;ADMINISTRAÇÃO;NOTURNO;21/05/2020 00:00;0;65;ENEM
Propio;Escola  a Distancia;SEMI-PRESENCIAL;568;F;01/01/1901 00:00;MOSSORÓ;RN;ENEM;ADMINISTRAÇÃO;NOTURNO;21/05/2020 00:00;0;65;ENEM
Propio;Escola  a Distancia;SEMI-PRESENCIAL;593;F;22/12/2000 00:00;BARRA DO CHOÇA;BA;ENEM;ADMINISTRAÇÃO;NOTURNO;21/05/2020 00:00;0;65;ENEM
Propio;Escola  a Distancia;SEMI-PRESENCIAL;625;F;17/02/1996 00:00;RIBEIRÃO DAS NEVES;MG;ENEM;ADMINISTRAÇÃO;NOTURNO;21/05/2020 00:00;0;65;ENEM
Propio;Escola  a Distancia;SEMI-PRESENCIAL;804;F;11/03/1999 00:00;ALVORADA;RS;ENEM;ADMINISTRAÇÃO;NOTURNO;21/05/2020 00:00;0;65;ENEM
Propio;Escola  a Distancia;100% ONLINE;815;F;14/01/2000 00:00;ALVORADA;RS;ENEM;ADMINISTRAÇÃO;NOTURNO;21/05/2020 00:00;0;65;ENEM
Propio;Escola  a Distancia;SEMI-PRESENCIAL;965;F;04/03/1984 00:00;CAMAÇARI;BA;ENEM;ADMINISTRAÇÃO;NOTURNO;22/05/2020 00:00;0;65;ENEM
Propio;Escola  a Distancia;SEMI-PRESENCIAL;108;F;03/02/2001 00:00;POUSO ALEGRE;MG;GUERR;ADMINISTRAÇÃO;NOTURNO;22/05/2020 00:00;0;65;CALL CENTER
Propio;Escola  a Distancia;SEMI-PRESENCIAL;858;F;04/10/1985 00:00;SALVADOR;BA;GUERR;ADMINISTRAÇÃO;NOTURNO;21/05/2020 00:00;0;65;CALL CENTER
Propio;Escola  a Distancia;SEMI-PRESENCIAL;95;M;08/10/2001 00:00;RIO DE JANEIRO;RJ;CALL CENTER;ADMINISTRAÇÃO;NOTURNO;22/05/2020 00:00;0;65;CALL CENTER
Propio;Escola  a Distancia;SEMI-PRESENCIAL;105;M;26/07/1998 00:00;RIO DE JANEIRO;RJ;CALL CENTER;ADMINISTRAÇÃO;MATUTINO;21/05/2020 00:00;0;65;CALL CENTER
Propio;Escola  a Distancia;SEMI-PRESENCIAL;201;M;15/06/2000 00:00;RIO DE JANEIRO;RJ;CALL CENTER;ADMINISTRAÇÃO;NOTURNO;21/05/2020 00:00;0;65;CALL CENTER
Propio;Escola  a Distancia;100% ONLINE;208;M;25/03/2000 00:00;RIO DE JANEIRO;RJ;CALL CENTER;ADMINISTRAÇÃO;NOTURNO;21/05/2020 00:00;0;65;CALL CENTER
Propio;Escola  a Distancia;SEMI-PRESENCIAL;234;M;08/05/1999 00:00;RIO DE JANEIRO;RJ;CALL CENTER;ADMINISTRAÇÃO;NOTURNO;21/05/2020 00:00;0;65;CALL CENTER
Propio;Escola  a Distancia;100% ONLINE;240;M;18/05/1995 00:00;RIO DE JANEIRO;RJ;CALL CENTER;ADMINISTRAÇÃO;NOTURNO;21/05/2020 00:00;0;65;CALL CENTER
Propio;Escola  a Distancia;SEMI-PRESENCIAL;277;M;15/01/1998 00:00;SÃO PAULO;SP;CALL CENTER;ADMINISTRAÇÃO;NOTURNO;21/05/2020 00:00;0;65;CALL CENTER
Propio;Escola  a Distancia;100% ONLINE;305;M;28/03/1992 00:00;SANTO ANDRÉ;SP;CALL CENTER;ADMINISTRAÇÃO;NOTURNO;22/05/2020 00:00;0;65;CALL CENTER
Propio;Escola  a Distancia;100% ONLINE;319;M;10/02/1994 00:00;TABOÃO DA SERRA;SP;CALL CENTER;ADMINISTRAÇÃO;NOTURNO;02/05/2020 00:00;0;65;CALL CENTER
Propio;Escola  a Distancia;100% ONLINE;372;M;04/04/2000 00:00;RIO DE JANEIRO;RJ;CALL CENTER;ADMINISTRAÇÃO;NOTURNO;21/05/2020 00:00;0;65;CALL CENTER
Propio;Escola  a Distancia;SEMI-PRESENCIAL;376;M;04/05/2001 00:00;RIO DE JANEIRO;RJ;CALL CENTER;ADMINISTRAÇÃO;NOTURNO;21/05/2020 00:00;0;65;CALL CENTER
Propio;Escola  a Distancia;SEMI-PRESENCIAL;441;M;09/05/1994 00:00;RIO DE JANEIRO;RJ;CALL CENTER;ADMINISTRAÇÃO;NOTURNO;21/05/2020 00:00;0;65;CALL CENTER
Propio;Escola  a Distancia;SEMI-PRESENCIAL;449;M;19/02/1999 00:00;RIO DE JANEIRO;RJ;CALL CENTER;ADMINISTRAÇÃO;NOTURNO;22/05/2020 00:00;0;65;CALL CENTER
Propio;Escola  a Distancia;100% ONLINE;598;M;12/12/1991 00:00;RIO DE JANEIRO;RJ;CALL CENTER;ADMINISTRAÇÃO;NOTURNO;21/05/2020 00:00;0;65;CALL CENTER
Propio;Escola  a Distancia;100% ONLINE;606;M;10/03/1996 00:00;RIO DE JANEIRO;RJ;CALL CENTER;ADMINISTRAÇÃO;NOTURNO;21/05/2020 00:00;0;65;CALL CENTER
Propio;Escola  a Distancia;100% ONLINE;632;M;01/07/2002 00:00;RIO DE JANEIRO;RJ;CALL CENTER;ADMINISTRAÇÃO;NOTURNO;21/05/2020 00:00;0;65;CALL CENTER
Propio;Escola  a Distancia;100% ONLINE;873;M;19/01/1985 00:00;GOIÂNIA;GO;CALL CENTER;ADMINISTRAÇÃO;NOTURNO;21/05/2020 00:00;0;65;CALL CENTER
Propio;Escola  a Distancia;100% ONLINE;957;M;21/01/1991 00:00;RIO DE JANEIRO;RJ;CALL CENTER;ADMINISTRAÇÃO;NOTURNO;21/05/2020 00:00;0;65;CALL CENTER
Propio;Escola  a Distancia;SEMI-PRESENCIAL;963;M;11/10/1991 00:00;RIO DE JANEIRO;RJ;CALL CENTER;ADMINISTRAÇÃO;NOTURNO;21/05/2020 00:00;0;65;CALL CENTER
Propio;Escola  a Distancia;100% ONLINE;968;M;24/08/1996 00:00;COCALZINHO DE GOIÁS;GO;CALL CENTER;ADMINISTRAÇÃO;NOTURNO;21/05/2020 00:00;0;65;CALL CENTER
Propio;Escola  a Distancia;100% ONLINE;996;M;10/05/1998 00:00;JUNDIAÍ;SP;INTERNET;ADMINISTRAÇÃO;NOTURNO;28/05/2020 00:00;0;65;CALL CENTER
Propio;Presencial;;540;;20/08/1997 00:00;;SP;CALL CENTER;ADMINISTRAÇÃO;Noturno;02/05/2020 00:00;0;110;CALL CENTER
Propio;Escola  a Distancia;100% ONLINE;760;M;01/05/1997 00:00;CUIABÁ;MT;CALL CENTER;ADMINISTRAÇÃO;NOTURNO;06/05/2020 00:00;0;110;CALL CENTER
Propio;Escola  a Distancia;SEMI-PRESENCIAL;902;F;11/11/1999 00:00;BELÉM;PA;CONSULTOR;ADMINISTRAÇÃO;NOTURNO;21/05/2020 00:00;0;65;CONSULTOR
Propio;Escola  a Distancia;SEMI-PRESENCIAL;783;M;17/06/1995 00:00;SALVADOR;BA;EDUCA MAIS;ADMINISTRAÇÃO;NOTURNO;21/05/2020 00:00;0;65;EDUCA MAIS
Propio;Escola  a Distancia;SEMI-PRESENCIAL;710;M;22/09/2000 00:00;BRASÍLIA;DF;GIRO DAS PROFISSOES;ADMINISTRAÇÃO;NOTURNO;21/05/2020 00:00;0;65;GIRO DAS PROFISSOES
Propio;Escola  a Distancia;100% ONLINE;131;M;15/04/2002 00:00;SÃO PAULO;SP;INTERNET;ADMINISTRAÇÃO;NOTURNO;18/05/2020 00:00;0;65;INTERNET
Propio;Escola  a Distancia;100% ONLINE;336;M;16/11/1989 00:00;SÃO JOSÉ DOS CAMPOS;SP;INTERNET;ADMINISTRAÇÃO;NOTURNO;14/05/2020 00:00;0;65;INTERNET
Propio;Escola  a Distancia;100% ONLINE;359;M;28/02/1981 00:00;SÃO PAULO;SP;INTERNET;ADMINISTRAÇÃO;NOTURNO;08/05/2020 00:00;0;65;INTERNET
Propio;Escola  a Distancia;SEMI-PRESENCIAL;588;M;15/01/1996 00:00;CARUARU;PE;INTERNET;ADMINISTRAÇÃO;NOTURNO;21/05/2020 00:00;0;65;INTERNET
Propio;Escola  a Distancia;SEMI-PRESENCIAL;725;M;26/02/1997 00:00;ALAGOINHAS;BA;INTERNET;ADMINISTRAÇÃO;NOTURNO;21/05/2020 00:00;0;65;INTERNET
Propio;Escola  a Distancia;SEMI-PRESENCIAL;913;M;30/08/1988 00:00;SALVADOR;BA;INTERNET;ADMINISTRAÇÃO;NOTURNO;21/05/2020 00:00;0;65;INTERNET
Propio;Escola  a Distancia;SEMI-PRESENCIAL;941;M;04/03/1996 00:00;GUARULHOS;SP;INTERNET;ADMINISTRAÇÃO;MATUTINO;21/05/2020 00:00;0;65;INTERNET
Propio;Presencial;;40;;14/09/1998 00:00;Itagibá;BA;INTERNET;ADMINISTRAÇÃO;Matutino;26/05/2020 00:00;0;110;INTERNET
Propio;Presencial;;48;;24/07/2000 00:00;Itabuna;BA;INTERNET;ADMINISTRAÇÃO;Matutino;26/05/2020 00:00;0;110;INTERNET
Propio;Presencial;;221;;18/10/1998 00:00;Sao Paulo;SP;INTERNET;ADMINISTRAÇÃO;Matutino;01/06/2020 00:00;0;110;INTERNET
Propio;Presencial;;419;;08/12/1998 00:00;Sao Paulo;RJ;INTERNET;ADMINISTRAÇÃO;Matutino;29/05/2020 00:00;0;110;INTERNET
Propio;Presencial;;483;;02/02/2000 00:00;Sao Paulo;MG;INTERNET;ADMINISTRAÇÃO;Matutino;29/05/2020 00:00;0;110;INTERNET
Propio;Presencial;;510;;27/04/1994 00:00;São Paulo;SP;INTERNET;ADMINISTRAÇÃO;Matutino;29/05/2020 00:00;0;110;INTERNET
Propio;Presencial;;590;;19/03/2002 00:00;Sao Paulo;BA;INTERNET;ADMINISTRAÇÃO;Matutino;29/05/2020 00:00;0;110;INTERNET
Propio;Presencial;;7;;17/01/1989 00:00;Aceguá;RS;INTERNET;ADMINISTRAÇÃO;Noturno;27/05/2020 00:00;0;110;INTERNET
Propio;Presencial;;50;;25/07/1995 00:00;Itagibá;BA;INTERNET;ADMINISTRAÇÃO;Noturno;26/05/2020 00:00;0;110;INTERNET
Propio;Presencial;;70;;22/01/1974 00:00;Abadia de Goiás;GO;INTERNET;ADMINISTRAÇÃO;Noturno;26/05/2020 00:00;0;110;INTERNET
Propio;Presencial;;101;;13/08/2000 00:00;Abadia de Goiás;GO;INTERNET;ADMINISTRAÇÃO;Noturno;25/05/2020 00:00;0;110;INTERNET
Propio;Presencial;;111;;27/10/1996 00:00;Contagem;MG;INTERNET;ADMINISTRAÇÃO;Noturno;25/05/2020 00:00;0;110;INTERNET
Propio;Presencial;;114;;06/09/1999 00:00;Belo Horizonte;MG;INTERNET;ADMINISTRAÇÃO;Noturno;25/05/2020 00:00;0;110;INTERNET
Propio;Presencial;;124;;19/09/1981 00:00;Água Clara;MS;INTERNET;ADMINISTRAÇÃO;Noturno;25/05/2020 00:00;0;110;INTERNET
Propio;Presencial;;126;;17/05/1975 00:00;São Paulo;RJ;INTERNET;ADMINISTRAÇÃO;Noturno;21/05/2020 00:00;0;110;INTERNET
Propio;Presencial;;127;;28/12/1974 00:00;Itagibá;BA;INTERNET;ADMINISTRAÇÃO;Noturno;21/05/2020 00:00;0;110;INTERNET
Propio;Presencial;;151;;01/01/2000 00:00;São Paulo;RJ;INTERNET;ADMINISTRAÇÃO;Noturno;21/05/2020 00:00;0;110;INTERNET
Propio;Presencial;;155;;01/01/1999 00:00;Adamantina;SP;INTERNET;ADMINISTRAÇÃO;Noturno;21/05/2020 00:00;0;110;INTERNET
Propio;Presencial;;158;;23/10/1999 00:00;Sao Paulo;MA;INTERNET;ADMINISTRAÇÃO;Noturno;01/06/2020 00:00;0;110;INTERNET
Propio;Presencial;;182;;10/10/1990 00:00;Sao Paulo;SP;INTERNET;ADMINISTRAÇÃO;Noturno;01/06/2020 00:00;0;110;INTERNET
Propio;Presencial;;189;;14/02/2001 00:00;Sao Paulo;SP;INTERNET;ADMINISTRAÇÃO;Noturno;01/06/2020 00:00;0;110;INTERNET
Propio;Presencial;;219;;10/02/2001 00:00;Sao Paulo;SP;INTERNET;ADMINISTRAÇÃO;Noturno;01/06/2020 00:00;0;110;INTERNET
Propio;Presencial;;394;;01/05/1996 00:00;Sao Paulo;SP;INTERNET;ADMINISTRAÇÃO;Noturno;30/05/2020 00:00;0;110;INTERNET
Propio;Presencial;;462;;01/01/2001 00:00;Sao Paulo;RJ;INTERNET;ADMINISTRAÇÃO;Noturno;30/05/2020 00:00;0;110;INTERNET
Propio;Presencial;;481;;12/08/1998 00:00;Sao Paulo;RJ;INTERNET;ADMINISTRAÇÃO;Noturno;29/05/2020 00:00;0;110;INTERNET
Propio;Presencial;;569;;10/02/1995 00:00;Sao Paulo;MG;INTERNET;ADMINISTRAÇÃO;Noturno;29/05/2020 00:00;0;110;INTERNET
Propio;Presencial;;628;;03/01/1980 00:00;Sao Paulo;RJ;INTERNET;ADMINISTRAÇÃO;Noturno;29/05/2020 00:00;0;110;INTERNET
Propio;Presencial;;643;;20/10/2000 00:00;Sao Paulo;MG;INTERNET;ADMINISTRAÇÃO;Noturno;29/05/2020 00:00;0;110;INTERNET
Propio;Presencial;;651;;09/12/2000 00:00;Sao Paulo;SP;INTERNET;ADMINISTRAÇÃO;Noturno;29/05/2020 00:00;0;110;INTERNET
Propio;Presencial;;861;;07/04/1991 00:00;Sao Paulo;SP;INTERNET;ADMINISTRAÇÃO;Noturno;28/05/2020 00:00;0;110;INTERNET
Propio;Escola  a Distancia;SEMI-PRESENCIAL;273;M;12/12/1997 00:00;SUMARÉ;SP;INTERNET;ADMINISTRAÇÃO;MATUTINO;21/05/2020 00:00;0;110;INTERNET
Propio;Escola  a Distancia;SEMI-PRESENCIAL;741;M;10/11/2001 00:00;SÃO PAULO;SP;INTERNET;ADMINISTRAÇÃO;MATUTINO;03/06/2020 00:00;0;110;INTERNET
Propio;Presencial;;179;;01/01/2000 00:00;;RJ;LIVES;ADMINISTRAÇÃO;Noturno;05/05/2020 00:00;0;110;LIVES
Propio;Presencial;;207;;17/02/2000 00:00;;RJ;LIVES;ADMINISTRAÇÃO;Noturno;19/05/2020 00:00;0;110;LIVES
Propio;Presencial;;303;;02/08/1999 00:00;;RJ;LIVES;ADMINISTRAÇÃO;Noturno;07/05/2020 00:00;0;110;LIVES
Propio;Presencial;;318;;23/06/1989 00:00;;RJ;LIVES;ADMINISTRAÇÃO;Noturno;17/06/2020 00:00;0;110;LIVES
Propio;Escola  a Distancia;SEMI-PRESENCIAL;334;M;01/01/1990 00:00;RIO DE JANEIRO;RJ;LIVES;ADMINISTRAÇÃO;NOTURNO;16/06/2020 00:00;0;110;LIVES
Propio;Escola  a Distancia;SEMI-PRESENCIAL;845;F;10/12/1990 00:00;SANTARÉM;PA;OUTRAS;ADMINISTRAÇÃO;NOTURNO;17/06/2020 00:00;0;110;OUTRAS
Propio;Escola  a Distancia;SEMI-PRESENCIAL;579;M;26/07/1993 00:00;RIBEIRÃO PRETO;SP;REDES SOCIAIS;ADMINISTRAÇÃO;NOTURNO;19/05/2020 00:00;1;65;REDES SOCIAIS
Propio;Escola  a Distancia;SEMI-PRESENCIAL;999;M;24/09/1993 00:00;PALMAS;TO;REDES SOCIAIS;ADMINISTRAÇÃO;NOTURNO;21/05/2020 00:00;0;65;REDES SOCIAIS
Propio;Escola  a Distancia;SEMI-PRESENCIAL;616;M;10/10/1999 00:00;ITABIRA;MG;REDES SOCIAIS;ADMINISTRAÇÃO;NOTURNO;19/06/2020 00:00;0;110;REDES SOCIAIS
Propio;Escola  a Distancia;100% ONLINE;328;M;03/02/1989 00:00;SÃO CARLOS;SP;;ADMINISTRAÇÃO;NOTURNO;22/05/2020 00:00;0;65;
Terceiros;Escola  a Distancia;SEMI-PRESENCIAL;89;F;07/10/2001 00:00;OROCÓ;PE;ESCOLA;ADMINISTRAÇÃO;NOTURNO;21/05/2020 00:00;0;65;ESCOLA
Terceiros;Escola  a Distancia;SEMI-PRESENCIAL;388;M;14/09/2000 00:00;BARRA DE SÃO FRANCISCO;ES;ESCOLA;ADMINISTRAÇÃO;NOTURNO;21/05/2020 00:00;0;65;ESCOLA
Terceiros;Escola  a Distancia;SEMI-PRESENCIAL;529;M;15/04/2000 00:00;SÃO MIGUEL DO OESTE;SC;ESCOLA;ADMINISTRAÇÃO;NOTURNO;21/05/2020 00:00;0;65;ESCOLA
Terceiros;Escola  a Distancia;SEMI-PRESENCIAL;562;M;09/10/2000 00:00;ARCOVERDE;PE;ESCOLA;ADMINISTRAÇÃO;NOTURNO;21/05/2020 00:00;0;65;ESCOLA
Terceiros;Escola  a Distancia;SEMI-PRESENCIAL;584;M;22/08/1996 00:00;CHAPECÓ;SC;ESCOLA;ADMINISTRAÇÃO;NOTURNO;21/05/2020 00:00;0;65;ESCOLA
Terceiros;Escola  a Distancia;SEMI-PRESENCIAL;855;M;02/11/2000 00:00;DERRUBADAS;RS;ESCOLA;ADMINISTRAÇÃO;NOTURNO;21/05/2020 00:00;0;65;ESCOLA
Terceiros;Escola  a Distancia;SEMI-PRESENCIAL;901;M;19/01/2002 00:00;FREDERICO WESTPHALEN;RS;ESCOLA;ADMINISTRAÇÃO;NOTURNO;21/05/2020 00:00;0;65;ESCOLA
Terceiros;Escola  a Distancia;SEMI-PRESENCIAL;423;F;23/05/1998 00:00;VIÇOSA;MG;ESCOLA;ADMINISTRAÇÃO;NOTURNO;21/05/2020 00:00;0;110;ESCOLA
Terceiros;Escola  a Distancia;SEMI-PRESENCIAL;4;M;01/01/1990 00:00;JARU;RO;ENEM;ADMINISTRAÇÃO;NOTURNO;22/05/2020 00:00;0;65;ENEM
Terceiros;Escola  a Distancia;SEMI-PRESENCIAL;43;F;10/10/1992 00:00;VITÓRIA DA CONQUISTA;BA;ENEM;ADMINISTRAÇÃO;NOTURNO;21/05/2020 00:00;0;65;ENEM
Terceiros;Escola  a Distancia;SEMI-PRESENCIAL;143;M;27/10/2001 00:00;VIANA;MA;ENEM;ADMINISTRAÇÃO;NOTURNO;21/05/2020 00:00;0;65;ENEM
Terceiros;Escola  a Distancia;SEMI-PRESENCIAL;392;F;08/11/1999 00:00;ITAPERUNA;RJ;ENEM;ADMINISTRAÇÃO;NOTURNO;22/05/2020 00:00;0;65;ENEM
Terceiros;Escola  a Distancia;SEMI-PRESENCIAL;533;M;16/07/2000 00:00;PATO BRANCO;PR;ENEM;ADMINISTRAÇÃO;NOTURNO;21/05/2020 00:00;0;65;ENEM
Terceiros;Escola  a Distancia;SEMI-PRESENCIAL;638;M;06/04/2001 00:00;TUCANO;BA;ENEM;ADMINISTRAÇÃO;NOTURNO;21/05/2020 00:00;0;65;ENEM
Terceiros;Escola  a Distancia;SEMI-PRESENCIAL;678;F;24/09/1999 00:00;PORTEIRAS;CE;ENEM;ADMINISTRAÇÃO;NOTURNO;21/05/2020 00:00;0;65;ENEM
Terceiros;Escola  a Distancia;SEMI-PRESENCIAL;683;F;06/11/1999 00:00;QUIXERAMOBIM;CE;ENEM;ADMINISTRAÇÃO;NOTURNO;22/05/2020 00:00;0;65;ENEM
Terceiros;Escola  a Distancia;SEMI-PRESENCIAL;382;F;22/11/2001 00:00;SAQUAREMA;RJ;GUERR;ADMINISTRAÇÃO;NOTURNO;21/05/2020 00:00;0;65;CALL CENTER
Terceiros;Escola  a Distancia;SEMI-PRESENCIAL;433;F;28/12/1999 00:00;JANAÚBA;MG;GUERR;ADMINISTRAÇÃO;NOTURNO;22/05/2020 00:00;0;65;CALL CENTER
Terceiros;Escola  a Distancia;SEMI-PRESENCIAL;476;M;25/04/2001 00:00;BUÍQUE;PE;GUERR;ADMINISTRAÇÃO;NOTURNO;21/05/2020 00:00;0;65;CALL CENTER
Terceiros;Escola  a Distancia;SEMI-PRESENCIAL;528;M;04/02/2001 00:00;NOVA ITABERABA;SC;GUERR;ADMINISTRAÇÃO;NOTURNO;21/05/2020 00:00;0;65;CALL CENTER
Terceiros;Escola  a Distancia;100% ONLINE;535;M;20/10/2001 00:00;POUSO REDONDO;SC;GUERR;ADMINISTRAÇÃO;NOTURNO;21/05/2020 00:00;0;65;CALL CENTER
Terceiros;Escola  a Distancia;SEMI-PRESENCIAL;679;M;23/09/1998 00:00;SANTA MARIA DA VITÓRIA;BA;GUERR;ADMINISTRAÇÃO;NOTURNO;21/05/2020 00:00;0;65;CALL CENTER
Terceiros;Escola  a Distancia;SEMI-PRESENCIAL;714;M;25/11/1995 00:00;FORTALEZA;CE;GUERR;ADMINISTRAÇÃO;NOTURNO;21/05/2020 00:00;0;65;CALL CENTER
Terceiros;Escola  a Distancia;SEMI-PRESENCIAL;716;M;10/10/2000 00:00;EUNÁPOLIS;BA;GUERR;ADMINISTRAÇÃO;NOTURNO;21/05/2020 00:00;0;65;CALL CENTER
Terceiros;Escola  a Distancia;SEMI-PRESENCIAL;752;F;26/03/1998 00:00;ALTA FLORESTA;MT;GUERR;ADMINISTRAÇÃO;NOTURNO;21/05/2020 00:00;0;65;CALL CENTER
Terceiros;Escola  a Distancia;SEMI-PRESENCIAL;756;M;03/10/2000 00:00;JEQUIÉ;BA;GUERR;ADMINISTRAÇÃO;NOTURNO;22/05/2020 00:00;0;65;CALL CENTER
Terceiros;Escola  a Distancia;SEMI-PRESENCIAL;810;F;04/11/1999 00:00;JI-PARANÁ;RO;GUERR;ADMINISTRAÇÃO;NOTURNO;22/05/2020 00:00;0;65;CALL CENTER
Terceiros;Escola  a Distancia;SEMI-PRESENCIAL;920;M;06/08/1998 00:00;ALEGRIA;RS;GUERR;ADMINISTRAÇÃO;NOTURNO;21/05/2020 00:00;0;65;CALL CENTER
Terceiros;Escola  a Distancia;SEMI-PRESENCIAL;939;F;11/04/1996 00:00;FORTALEZA;CE;GUERR;ADMINISTRAÇÃO;NOTURNO;21/05/2020 00:00;0;65;CALL CENTER
Terceiros;Escola  a Distancia;SEMI-PRESENCIAL;162;M;28/02/1999 00:00;RIO DE JANEIRO;RJ;CALL CENTER;ADMINISTRAÇÃO;MATUTINO;21/05/2020 00:00;0;65;CALL CENTER
Terceiros;Escola  a Distancia;SEMI-PRESENCIAL;185;M;20/10/1999 00:00;HORTOLÂNDIA;SP;CALL CENTER;ADMINISTRAÇÃO;NOTURNO;21/05/2020 00:00;0;65;CALL CENTER
Terceiros;Escola  a Distancia;100% ONLINE;266;M;17/03/2001 00:00;MAUÁ;SP;CALL CENTER;ADMINISTRAÇÃO;NOTURNO;22/05/2020 00:00;0;65;CALL CENTER
Terceiros;Escola  a Distancia;SEMI-PRESENCIAL;445;M;18/07/2001 00:00;PATOS;PB;CALL CENTER;ADMINISTRAÇÃO;MATUTINO;21/05/2020 00:00;0;65;CALL CENTER
Terceiros;Escola  a Distancia;SEMI-PRESENCIAL;485;M;04/09/1995 00:00;MARIANA;MG;CALL CENTER;ADMINISTRAÇÃO;MATUTINO;21/05/2020 00:00;0;65;CALL CENTER
Terceiros;Escola  a Distancia;100% ONLINE;586;M;25/01/1994 00:00;SÃO GONÇALO DO SAPUCAÍ;MG;CALL CENTER;ADMINISTRAÇÃO;NOTURNO;22/05/2020 00:00;0;65;CALL CENTER
Terceiros;Escola  a Distancia;100% ONLINE;595;M;21/10/2001 00:00;RIO DE JANEIRO;RJ;CALL CENTER;ADMINISTRAÇÃO;NOTURNO;21/05/2020 00:00;0;65;CALL CENTER
Terceiros;Escola  a Distancia;SEMI-PRESENCIAL;717;M;02/07/2001 00:00;RIO DE JANEIRO;RJ;CALL CENTER;ADMINISTRAÇÃO;NOTURNO;21/05/2020 00:00;0;65;CALL CENTER
Terceiros;Escola  a Distancia;100% ONLINE;720;M;09/04/1996 00:00;SÃO PAULO;SP;CALL CENTER;ADMINISTRAÇÃO;NOTURNO;09/06/2020 00:00;0;65;CALL CENTER
Terceiros;Escola  a Distancia;SEMI-PRESENCIAL;832;M;27/06/1999 00:00;SÃO PAULO;SP;CALL CENTER;ADMINISTRAÇÃO;MATUTINO;21/05/2020 00:00;0;65;CALL CENTER
Terceiros;Escola  a Distancia;SEMI-PRESENCIAL;850;M;13/04/1998 00:00;CANELA;RS;CALL CENTER;ADMINISTRAÇÃO;NOTURNO;21/05/2020 00:00;0;65;CALL CENTER
Terceiros;Escola  a Distancia;SEMI-PRESENCIAL;887;M;21/10/1995 00:00;SÃO NICOLAU;RS;CALL CENTER;ADMINISTRAÇÃO;NOTURNO;21/05/2020 00:00;0;65;CALL CENTER
Terceiros;Escola  a Distancia;100% ONLINE;948;M;03/04/1993 00:00;RIO DE JANEIRO;RJ;CALL CENTER;ADMINISTRAÇÃO;NOTURNO;21/05/2020 00:00;0;65;CALL CENTER
Terceiros;Escola  a Distancia;SEMI-PRESENCIAL;426;M;24/11/2002 00:00;SÃO PAULO;SP;CALL CENTER;ADMINISTRAÇÃO;NOTURNO;13/05/2020 00:00;0;110;CALL CENTER
